time_paris,vol_mean,count
2019-10-01 13:45:00+02:00,3.452305176472273e-06,273
2019-10-01 13:46:00+02:00,3.986825529988754e-06,325
2019-10-01 13:47:00+02:00,1.8226843971119324e-06,323
2019-10-01 13:48:00+02:00,1.0238610872596766e-06,230
2019-10-01 13:49:00+02:00,2.2789166135773494e-06,310
2019-10-01 13:50:00+02:00,1.6297230581140947e-06,289
2019-10-01 13:51:00+02:00,1.3010772480521387e-06,362
2019-10-01 13:52:00+02:00,3.403086640634605e-06,346
2019-10-01 13:53:00+02:00,5.07547227856027e-07,232
2019-10-01 13:54:00+02:00,5.327470280861002e-07,221
2019-10-01 13:55:00+02:00,2.797274003572345e-06,505
2019-10-01 13:56:00+02:00,2.378639165035976e-06,495
2019-10-01 13:57:00+02:00,1.9456477073789727e-06,363
2019-10-01 13:58:00+02:00,2.7859387507946114e-06,338
2019-10-01 13:59:00+02:00,5.797808956719996e-07,203
2019-10-01 14:00:00+02:00,2.9426651391704447e-06,400
2019-10-01 14:01:00+02:00,1.6995743223306192e-06,277
2019-10-01 14:02:00+02:00,2.085568117062149e-06,395
2019-10-01 14:03:00+02:00,1.0029294497166502e-06,352
2019-10-01 14:04:00+02:00,1.3334249013300987e-06,353
2019-10-01 14:05:00+02:00,3.069595405283767e-06,230
2019-10-01 14:06:00+02:00,7.131383264803878e-07,165
2019-10-01 14:07:00+02:00,2.4619596488609324e-06,239
2019-10-01 14:08:00+02:00,8.407317768177841e-07,280
2019-10-01 14:09:00+02:00,1.7061003454841386e-06,414
2019-10-01 14:10:00+02:00,2.3445066831789285e-06,452
2019-10-01 14:11:00+02:00,1.0606945333968655e-06,222
2019-10-01 14:12:00+02:00,1.051285937811275e-06,224
2019-10-01 14:13:00+02:00,1.7381238424057968e-06,271
2019-10-01 14:14:00+02:00,2.8682825926762687e-06,575
2019-10-01 14:15:00+02:00,2.5800070980025915e-06,274
2019-10-01 14:16:00+02:00,2.8992263358819854e-06,447
2019-10-01 14:17:00+02:00,3.3899138473599215e-06,556
2019-10-01 14:18:00+02:00,1.9739446099386144e-06,358
2019-10-01 14:19:00+02:00,2.075762245315203e-06,454
2019-10-01 14:20:00+02:00,1.098266657916602e-06,429
2019-10-01 14:21:00+02:00,1.2596651761537471e-06,187
2019-10-01 14:22:00+02:00,1.4541435888619044e-06,162
2019-10-01 14:23:00+02:00,4.011339776651491e-06,323
2019-10-01 14:24:00+02:00,1.3697885880730027e-06,258
2019-10-01 14:25:00+02:00,1.8346023155974498e-06,321
2019-10-01 14:26:00+02:00,3.6356016552403686e-06,486
2019-10-01 14:27:00+02:00,1.7661920456491362e-06,467
2019-10-01 14:28:00+02:00,3.216334463188385e-06,733
2019-10-01 14:29:00+02:00,3.1140171281767957e-06,530
2019-10-01 14:30:00+02:00,0.0,116
2019-10-01 14:31:00+02:00,8.517131944522368e-07,415
2019-10-01 14:32:00+02:00,2.00272973914457e-06,353
2019-10-01 14:33:00+02:00,1.1187670737148188e-06,316
2019-10-01 14:34:00+02:00,2.9460866274490244e-06,240
2019-10-01 14:35:00+02:00,1.4163766746254987e-06,416
2019-10-01 14:36:00+02:00,4.462418656872013e-06,449
2019-10-01 14:37:00+02:00,2.2836801156851783e-06,413
2019-10-01 14:38:00+02:00,3.3135013695544046e-06,605
2019-10-01 14:39:00+02:00,2.1781907292221694e-06,379
2019-10-01 14:40:00+02:00,2.9678798777707747e-06,795
2019-10-01 14:41:00+02:00,3.0711279765151925e-06,461
2019-10-01 14:42:00+02:00,2.927686101887455e-06,403
2019-10-01 14:43:00+02:00,3.3529095969847124e-06,528
2019-10-01 14:44:00+02:00,3.1063045376515387e-06,646
2019-10-01 14:45:00+02:00,1.8443884491922545e-06,448
2019-10-01 14:46:00+02:00,1.4178262167551058e-06,583
2019-10-01 14:47:00+02:00,5.074321009142469e-06,675
2019-10-01 14:48:00+02:00,4.951263033594537e-06,310
2019-10-01 14:49:00+02:00,1.746993296467681e-06,473
2019-10-01 14:50:00+02:00,2.6669678983086044e-06,620
2019-10-01 14:51:00+02:00,2.001198720358697e-06,177
2019-10-01 14:52:00+02:00,4.041745241210859e-06,409
2019-10-01 14:53:00+02:00,2.2811895563487494e-06,414
2019-10-01 14:54:00+02:00,1.5739975676152507e-06,150
2019-10-01 14:55:00+02:00,8.344220812802557e-07,283
2019-10-01 14:56:00+02:00,9.52239481226908e-07,248
2019-10-01 14:57:00+02:00,0.0,127
2019-10-01 14:58:00+02:00,2.8604235158465667e-06,289
