trade_time_paris,t_seconds,t_seconds_jitter,MiFIDPrice,MiFIDQuantity,Venue
2019-10-01 09:15:34.988158+02:00,916.798592,916.798599,85.03,150.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.7986,85.07,73.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798601,85.07,42.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798602,85.05,170.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798603,85.07,170.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798604,85.09,73.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798605,85.07,69.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798606,85.03,150.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798607,85.1,170.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.798608,85.09,69.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.7986089999999,85.1,69.0,XPAR
2019-10-01 09:15:34.988158+02:00,916.798592,916.7986099999999,85.1,110.0,XPAR
